Income,Kidhome,Teenhome,Recency,NumWebVisitsMonth,Complain,Age,Customer Loyalty,TotalMntSpent,TotalNumPurchases,Total_Acc_Cmp,Children,Partner,Education_Level,Cluster
20180.0,0,0,27,7,0,38,494,137.0,8.0,0.0,0.0,0,0,2
34961.0,1,0,77,7,0,41,10,79.0,10.0,0.0,1.0,1,0,0
28440.0,1,0,87,8,0,40,357,63.0,6.0,0.0,1.0,1,1,0
64504.0,1,2,81,7,0,61,482,1314.0,25.0,1.0,2.5,1,1,1
33564.0,0,1,51,5,0,48,5,71.0,6.0,0.0,1.0,1,1,0
17345.0,1,0,79,8,0,36,603,58.0,7.0,0.0,1.0,1,0,0
56320.0,0,1,11,4,0,47,447,702.0,21.0,0.0,1.0,1,1,1
28647.0,1,0,54,7,0,36,312,94.0,7.0,2.0,1.0,0,0,2
15038.0,1,0,93,9,0,27,516,80.0,7.0,0.0,1.0,0,2,2
32173.0,0,1,0,4,0,56,332,22.0,5.0,0.0,1.0,0,1,2
68316.0,0,1,54,6,0,50,602,1211.0,32.0,0.0,1.0,1,2,1
74538.0,0,0,21,3,0,43,365,1461.0,22.0,2.0,0.0,1,0,3
91700.0,0,0,58,3,0,43,528,1968.0,20.0,1.0,0.0,0,0,3
68695.0,0,0,3,2,0,45,4,1091.0,16.0,0.0,0.0,1,0,3
31056.0,1,0,99,8,0,37,523,55.0,5.0,0.0,1.0,1,2,0
79593.0,0,0,70,2,0,41,48,1366.0,19.0,1.0,0.0,1,0,3
28071.0,0,0,65,8,0,34,669,313.0,13.0,0.0,0.0,0,0,2
37334.0,1,1,44,4,0,56,123,62.0,11.0,0.0,2.0,1,1,1
46423.0,1,1,6,7,0,42,284,92.0,9.0,0.0,2.0,0,1,2
37126.0,1,0,9,6,0,43,91,72.0,6.0,2.0,1.0,1,1,0
47703.0,0,1,95,5,0,61,396,655.0,21.0,0.0,1.0,1,0,1
61180.0,0,1,70,3,0,55,67,704.0,18.0,1.0,1.0,1,0,1
38998.0,1,1,92,8,0,60,603,54.0,8.0,0.0,2.0,1,0,1
8028.0,0,0,62,13,0,23,649,178.0,16.0,0.0,0.0,0,0,2
76081.0,0,0,85,2,0,52,37,1033.0,14.0,1.0,0.0,1,0,1
34728.0,1,0,2,6,0,28,334,36.0,5.0,1.0,1.0,1,0,0
33168.0,0,1,0,7,0,49,624,122.0,10.0,0.0,1.0,0,1,2
33585.0,0,1,91,4,0,48,277,122.0,7.0,0.0,1.0,1,1,0
77037.0,0,1,3,3,0,54,259,1123.0,27.0,0.0,1.0,1,1,1
35196.0,1,0,68,8,0,30,593,497.0,18.0,1.0,1.0,1,0,0
44529.0,0,1,98,5,0,48,359,691.0,25.0,1.0,1.0,1,0,0
70924.0,0,0,41,3,0,49,83,1363.0,20.0,1.0,0.0,1,2,3
28764.0,1,1,16,8,0,48,24,12.0,4.0,1.0,2.0,1,1,0
69098.0,0,0,82,5,0,65,498,2440.0,25.0,0.0,0.0,1,1,1
25959.0,1,1,1,6,0,44,500,56.0,7.0,1.0,2.0,0,2,2
27100.0,1,0,64,7,0,31,450,37.0,5.0,0.0,1.0,1,1,0
70596.0,0,0,68,2,0,29,632,968.0,21.0,0.0,0.0,0,0,3
42557.0,0,1,98,8,0,40,669,270.0,15.0,0.0,1.0,1,0,0
53312.0,0,0,32,7,0,63,324,278.0,12.0,0.0,0.0,1,1,1
72228.0,0,0,87,3,0,62,579,1250.0,22.0,0.0,0.0,0,0,1
67605.0,0,0,84,1,0,27,455,938.0,17.0,0.0,0.0,1,0,3
62845.0,1,1,3,8,0,65,636,1178.0,28.0,1.0,2.0,1,1,1
65196.0,0,2,34,5,0,56,339,1155.0,26.0,1.0,2.0,1,0,1
42000.0,0,0,23,5,0,27,535,653.0,20.0,1.0,0.0,0,1,2
35860.0,1,1,37,5,0,41,41,49.0,6.0,1.0,2.0,0,1,2
65526.0,0,1,22,2,0,50,79,506.0,17.0,0.0,1.0,1,1,1
16860.0,1,1,19,7,0,53,655,38.0,8.0,0.0,2.0,1,0,0
83528.0,0,0,7,1,0,22,59,1650.0,23.0,2.5,0.0,0,0,3
64176.0,0,1,52,6,0,49,695,1826.0,33.0,0.0,1.0,0,2,1
22304.0,0,0,91,8,0,58,694,18.0,4.0,0.0,0.0,0,0,2
67023.0,0,0,93,2,0,36,117,906.0,24.0,0.0,0.0,1,0,3
32892.0,1,0,78,8,0,43,35,46.0,8.0,0.0,1.0,1,1,0
70713.0,0,1,23,3,0,48,573,1477.0,25.0,0.0,1.0,1,0,3
59925.0,0,1,83,6,0,59,576,766.0,23.0,0.0,1.0,1,0,1
39722.0,0,1,92,5,0,61,125,47.0,7.0,0.0,1.0,1,0,1
46610.0,0,0,4,6,0,56,346,467.0,14.0,0.0,0.0,1,0,1
88347.0,0,0,32,1,0,53,361,2116.0,21.0,1.0,0.0,1,0,1
87171.0,0,0,27,2,0,33,424,1298.0,25.0,2.0,0.0,1,1,3
26907.0,1,1,10,7,0,38,313,22.0,6.0,0.0,2.0,1,2,0
50014.0,1,0,9,5,0,46,158,396.0,15.0,0.0,1.0,0,1,2
41014.0,1,0,65,7,0,36,433,20.0,4.0,0.0,1.0,1,1,0
66294.0,0,0,68,2,0,49,104,967.0,13.0,0.0,0.0,0,0,1
36715.0,1,0,16,9,0,43,589,357.0,19.0,1.0,1.0,1,0,0
79456.0,0,0,12,3,0,58,676,1401.0,16.0,1.0,0.0,1,0,1
40479.0,1,0,95,4,0,32,316,15.0,4.0,0.0,1.0,1,0,0
75345.0,0,0,16,3,0,44,512,2087.0,20.0,2.0,0.0,0,1,3
54233.0,0,1,46,8,0,37,510,981.0,26.0,0.0,1.0,1,0,3
24163.0,1,1,3,4,0,44,260,17.0,6.0,0.0,2.0,0,0,2
84460.0,0,0,80,5,0,56,541,523.0,22.0,2.5,0.0,1,1,1
43776.0,1,0,77,6,0,31,57,23.0,4.0,0.0,1.0,1,0,0
71691.0,0,0,0,2,0,56,104,1192.0,17.0,1.0,0.0,0,1,1
85844.0,0,0,62,2,0,41,31,1958.0,20.0,1.0,0.0,1,1,3
39190.0,1,0,91,5,0,40,64,133.0,9.0,0.0,1.0,0,1,2
71367.0,0,0,24,2,0,55,310,777.0,17.0,0.0,0.0,1,0,1
38578.0,1,1,2,8,0,42,372,73.0,9.0,0.0,2.0,0,1,2
57236.0,1,1,22,3,0,49,109,121.0,10.0,0.0,2.0,1,1,1
61825.0,0,1,56,4,0,35,326,424.0,15.0,0.0,1.0,0,0,3
79803.0,0,1,54,1,0,56,27,868.0,13.0,0.0,1.0,0,0,1
80910.0,0,0,71,1,0,28,606,756.0,15.0,0.0,0.0,0,2,3
27590.0,1,0,38,7,0,32,432,12.0,4.0,0.0,1.0,1,1,0
56775.0,0,1,62,5,0,35,543,937.0,25.0,0.0,1.0,1,0,3
83829.0,0,0,78,1,0,39,264,1862.0,17.0,2.5,0.0,0,0,3
54210.0,0,1,18,5,0,35,405,367.0,14.0,0.0,1.0,1,2,0
38508.0,1,0,95,8,0,28,331,443.0,20.0,0.0,1.0,1,0,0
53187.0,1,0,66,5,0,44,246,267.0,13.0,0.0,1.0,1,0,0
30023.0,1,0,28,8,0,42,97,61.0,6.0,0.0,1.0,1,0,0
76045.0,0,0,78,2,0,54,226,1323.0,21.0,1.0,0.0,0,1,1
50870.0,0,1,13,5,0,62,10,63.0,6.0,0.0,1.0,1,1,1
15315.0,0,0,27,5,0,44,330,64.0,8.0,0.0,0.0,1,2,0
65463.0,1,0,17,5,0,40,150,562.0,19.0,1.0,1.0,1,2,3
66480.0,1,1,71,4,0,49,29,312.0,19.0,0.0,2.0,1,0,1
76773.0,0,0,79,1,0,60,489,1156.0,16.0,0.0,0.0,0,0,1
81698.0,0,0,1,5,0,31,485,1104.0,16.0,2.0,0.0,0,2,3
54466.0,1,1,78,5,0,41,140,16.0,4.0,0.0,2.0,0,1,2
98777.0,0,0,23,1,0,54,132,2008.0,19.0,1.0,0.0,0,1,1
16269.0,1,0,75,8,0,30,303,44.0,9.0,0.0,1.0,0,1,2
71819.0,0,1,70,6,0,43,305,1574.0,14.0,2.0,1.0,1,0,3
33569.0,1,0,10,8,0,31,256,63.0,5.0,2.0,1.0,1,1,0
36262.0,0,0,24,6,0,31,282,426.0,12.0,2.0,0.0,1,1,0
22634.0,0,0,47,8,0,48,529,96.0,6.0,0.0,0.0,1,2,0
47025.0,0,1,98,9,0,36,290,635.0,23.0,0.0,1.0,1,2,0
70566.0,0,1,4,3,0,46,266,757.0,22.0,0.0,1.0,0,0,3
31605.0,1,0,15,7,0,35,584,125.0,9.0,0.0,1.0,1,1,0
52034.0,1,1,67,7,0,41,408,332.0,16.0,0.0,2.0,0,1,2
48526.0,1,0,32,3,0,35,187,135.0,8.0,0.0,1.0,0,0,2
46734.0,0,1,40,7,0,60,588,330.0,14.0,0.0,1.0,1,0,1
39552.0,1,1,54,8,0,52,558,384.0,20.0,1.0,2.0,0,0,2
86358.0,1,1,78,8,0,48,690,1722.0,18.0,0.0,2.0,0,0,3
46931.0,2,1,94,3,0,37,66,78.0,7.0,0.0,2.5,1,0,0
16581.0,0,0,51,4,0,29,533,24.0,4.0,0.0,0.0,0,2,2
63998.0,0,0,42,4,0,62,191,1168.0,25.0,1.0,0.0,0,2,1
67381.0,0,1,67,7,0,63,530,957.0,17.0,1.0,1.0,1,1,1
25930.0,1,1,87,7,0,47,262,15.0,4.0,0.0,2.0,0,0,2
42693.0,1,0,29,5,0,36,22,57.0,5.0,0.0,1.0,1,0,0
85606.0,0,1,89,3,0,38,594,1956.0,24.0,1.0,1.0,1,0,3
72903.0,0,0,74,4,0,29,243,2013.0,21.0,2.5,0.0,0,0,3
49669.0,1,0,97,6,0,40,36,326.0,14.0,0.0,1.0,1,2,0
36778.0,1,1,63,9,0,46,693,77.0,9.0,0.0,2.0,1,1,0
85696.0,0,0,88,1,0,52,422,1313.0,20.0,1.0,0.0,0,1,1
10979.0,0,0,34,5,0,25,38,30.0,8.0,0.0,0.0,0,1,2
49678.0,0,1,81,7,0,53,512,315.0,14.0,0.0,1.0,1,0,1
56129.0,0,1,65,4,0,61,374,660.0,22.0,0.0,1.0,1,1,1
37155.0,1,0,51,5,0,25,514,74.0,7.0,0.0,1.0,1,0,0
21282.0,1,0,76,6,0,36,49,46.0,7.0,0.0,1.0,0,2,2
33419.0,0,1,76,7,0,52,316,86.0,8.0,0.0,1.0,0,1,2
63285.0,0,0,84,3,0,69,236,1103.0,25.0,0.0,0.0,0,0,1
21255.0,1,0,56,4,0,40,159,61.0,11.0,0.0,1.0,1,1,0
42162.0,1,0,31,6,0,33,222,145.0,9.0,2.0,1.0,1,0,0
54450.0,1,1,0,8,0,58,653,684.0,31.0,0.0,2.0,1,0,1
57744.0,0,1,91,8,0,60,229,411.0,16.0,0.0,1.0,1,1,1
26576.0,1,0,40,9,0,28,624,27.0,4.0,2.0,1.0,0,0,2
57513.0,0,0,59,6,0,71,358,1060.0,27.0,0.0,0.0,0,1,1
68142.0,0,1,96,6,0,50,669,1459.0,24.0,0.0,1.0,1,0,1
7500.0,0,1,61,8,0,35,669,18.0,4.0,0.0,1.0,1,0,0
83145.0,0,0,14,2,0,40,645,1833.0,26.0,2.0,0.0,1,0,3
54197.0,0,1,16,1,0,54,87,237.0,12.0,0.0,1.0,1,1,1
23091.0,1,1,98,7,0,51,32,48.0,10.0,0.0,2.0,0,1,2
46049.0,1,1,11,7,0,38,343,515.0,26.0,1.0,2.0,1,0,0
56715.0,0,0,52,4,0,40,571,1020.0,15.0,0.0,0.0,1,0,3
79410.0,0,0,19,1,0,53,31,1370.0,11.0,0.0,0.0,1,0,1
57304.0,0,1,61,5,0,63,475,1026.0,25.0,0.0,1.0,1,0,1
44375.0,0,1,73,5,0,49,98,301.0,12.0,0.0,1.0,1,0,0
54450.0,1,1,0,8,0,58,653,684.0,31.0,0.0,2.0,1,0,1
59594.0,0,1,74,7,0,49,617,499.0,17.0,1.0,1.0,1,0,1
80685.0,0,0,55,2,0,20,676,1004.0,21.0,0.0,0.0,1,0,3
40344.0,0,1,48,7,0,40,259,218.0,12.0,0.0,1.0,1,1,0
62710.0,0,1,53,4,0,42,402,606.0,22.0,0.0,1.0,1,0,3
48985.0,0,1,13,3,0,46,359,75.0,6.0,0.0,1.0,1,2,0
35322.0,1,2,34,8,0,46,676,106.0,9.0,0.0,2.5,1,0,0
77142.0,0,0,54,2,0,66,396,990.0,17.0,0.0,0.0,1,0,1
81657.0,0,0,69,1,0,45,158,1097.0,16.0,0.0,0.0,0,0,3
14421.0,0,0,81,5,0,18,132,16.0,4.0,1.0,0.0,1,2,0
20130.0,0,0,99,8,0,40,104,34.0,5.0,0.0,0.0,1,2,0
74214.0,0,0,3,5,0,24,672,1711.0,16.0,0.0,0.0,1,1,3
66726.0,1,1,61,7,0,57,168,438.0,17.0,1.0,2.0,1,1,1
23724.0,1,0,65,8,0,35,537,75.0,7.0,0.0,1.0,1,2,0
47353.0,0,1,93,5,0,54,228,225.0,13.0,0.0,1.0,1,1,1
33444.0,1,1,24,8,0,62,603,18.0,4.0,0.0,2.0,1,1,1
54386.0,0,1,8,3,0,33,408,470.0,17.0,0.0,1.0,1,0,3
28510.0,1,1,72,5,0,33,442,91.0,9.0,0.0,2.0,0,0,2
90638.0,0,0,29,1,0,23,136,2516.5,18.0,1.0,0.0,0,1,3
48070.0,0,1,33,7,0,64,532,504.0,19.0,0.0,1.0,1,0,1
43140.0,0,1,68,6,0,57,540,235.0,11.0,0.0,1.0,1,0,1
54959.0,0,1,55,7,0,53,526,1232.0,21.0,2.0,1.0,0,1,1
15056.0,1,1,76,5,0,56,422,88.0,12.0,0.0,2.0,0,2,2
26954.0,1,0,17,7,0,43,52,17.0,4.0,0.0,1.0,0,0,2
22327.0,1,0,94,5,0,29,331,24.0,5.0,0.0,1.0,0,0,2
44393.0,1,1,86,4,0,49,311,60.0,7.0,0.0,2.0,1,0,0
62000.0,0,1,25,4,0,62,308,1020.0,26.0,1.0,1.0,0,1,1
31497.0,0,1,22,8,0,52,570,155.0,10.0,0.0,1.0,1,1,0
45894.0,0,2,15,5,0,40,122,51.0,5.0,0.0,2.0,1,2,0
78579.0,0,0,35,3,0,44,554,1812.0,16.0,1.0,0.0,0,1,3
67369.0,0,1,81,4,0,45,589,1461.0,25.0,2.5,1.0,0,1,3
58401.0,0,1,55,4,0,54,70,96.0,6.0,0.0,1.0,0,0,1
62307.0,0,1,94,5,0,62,132,160.0,9.0,0.0,1.0,0,0,1
43641.0,1,1,50,6,0,45,433,139.0,10.0,0.0,2.0,1,1,0
63841.0,0,1,64,6,0,46,434,908.0,22.0,0.0,1.0,0,1,3
46891.0,0,1,91,4,0,49,301,183.0,8.0,0.0,1.0,1,2,0
70091.0,1,0,11,8,0,45,455,1161.0,19.0,1.0,1.0,1,1,3
78075.0,0,0,72,1,0,42,85,988.0,14.0,0.0,0.0,1,1,3
59184.0,0,1,6,5,0,53,658,1072.0,27.0,0.0,1.0,0,2,1
54809.0,1,1,0,4,0,37,291,174.0,12.0,0.0,2.0,1,0,3
58113.0,0,1,66,7,0,55,520,758.0,22.0,0.0,1.0,1,0,1
51412.0,0,1,42,4,0,56,180,195.0,11.0,0.0,1.0,1,1,1
15287.0,1,0,60,7,0,35,627,31.0,6.0,2.0,1.0,0,0,2
66636.0,0,0,64,1,0,57,316,1084.0,17.0,0.0,0.0,1,1,1
50965.0,0,1,87,8,0,58,494,685.0,22.0,1.0,1.0,1,1,1
84618.0,0,0,96,2,0,49,219,1672.0,26.0,1.0,0.0,1,1,3
18351.0,0,0,1,7,0,24,243,43.0,6.0,0.0,0.0,1,0,0
40451.0,0,2,54,5,0,57,133,49.0,5.0,1.0,2.0,1,1,1
36317.0,0,1,53,7,0,49,403,133.0,9.0,0.0,1.0,1,0,0
42213.0,0,1,96,7,0,57,260,363.0,15.0,1.0,1.0,1,0,1
65748.0,0,1,58,1,0,59,440,545.0,18.0,0.0,1.0,1,0,1
77044.0,0,1,12,4,0,42,245,1065.0,31.0,1.0,1.0,1,0,3
74918.0,0,0,78,3,0,45,474,2047.0,21.0,1.0,0.0,1,0,3
56721.0,1,1,64,6,0,42,606,296.0,15.0,0.0,2.0,1,0,3
42160.0,1,1,26,6,0,39,366,140.0,11.0,1.0,2.0,0,0,2
61559.0,0,1,8,3,0,49,347,530.0,17.0,0.0,1.0,0,0,1
33629.0,1,1,49,9,0,51,690,152.0,13.0,0.0,2.0,1,1,0
68682.0,0,0,56,2,0,23,266,1598.0,24.0,0.0,0.0,1,1,3
34377.0,0,1,55,7,0,51,526,114.0,8.0,0.0,1.0,0,0,2
8940.0,1,0,25,8,0,28,676,101.0,10.0,0.0,1.0,0,2,2
26228.0,1,0,50,8,0,41,280,25.0,4.0,0.0,1.0,1,0,0
77297.0,0,0,84,4,0,57,519,789.0,22.0,1.0,0.0,0,2,1
40211.0,1,1,30,8,0,33,334,87.0,7.0,1.0,2.0,1,0,0
33438.0,1,1,81,5,0,56,280,90.0,11.0,0.0,2.0,0,1,2
75032.0,0,1,74,3,0,55,427,1215.0,20.0,0.0,1.0,1,1,1
61284.0,0,0,76,6,0,59,260,811.0,22.0,1.0,0.0,0,1,1
22518.0,1,0,36,5,0,28,615,61.0,7.0,2.0,1.0,1,0,0
54730.0,0,1,64,4,0,39,318,405.0,18.0,0.0,1.0,1,1,3
38452.0,1,1,62,7,0,59,91,72.0,9.0,0.0,2.0,1,1,1
44421.0,1,1,53,8,0,43,499,189.0,14.0,0.0,2.0,0,0,2
38197.0,1,0,86,5,0,28,365,40.0,5.0,0.0,1.0,1,1,0
41986.0,0,1,15,4,0,36,140,63.0,10.0,0.0,1.0,0,0,2
28427.0,1,0,67,8,0,31,465,52.0,7.0,0.0,1.0,1,0,0
37395.0,1,0,47,6,0,38,58,39.0,5.0,0.0,1.0,1,1,0
64722.0,1,0,47,6,0,43,34,805.0,25.0,0.0,1.0,1,0,3
55249.0,0,1,81,3,0,58,73,130.0,8.0,0.0,1.0,1,1,1
84906.0,0,0,98,2,0,42,268,1631.0,24.0,2.5,0.0,1,0,3
28691.0,1,0,56,8,0,25,360,34.0,5.0,0.0,1.0,1,0,0
44213.0,1,1,48,6,0,62,212,152.0,12.0,0.0,2.0,0,0,1
25707.0,1,0,18,7,0,30,162,21.0,5.0,0.0,1.0,0,2,2
59062.0,2,1,74,4,0,47,269,71.0,7.0,0.0,2.5,1,1,1
76624.0,0,1,68,1,0,52,36,899.0,23.0,1.0,1.0,0,0,1
66000.0,0,0,36,1,0,67,70,711.0,10.0,0.0,0.0,1,1,1
27683.0,1,0,90,8,0,36,694,351.0,16.0,0.0,1.0,1,1,0
1730.0,0,0,65,13,0,43,42,8.0,15.0,0.0,0.0,0,0,2
7500.0,1,0,63,9,0,22,573,119.0,11.0,0.0,1.0,0,2,2
40521.0,1,1,82,5,0,46,450,21.0,4.0,0.0,2.0,1,0,0
20427.0,1,0,63,8,0,41,97,10.0,4.0,0.0,1.0,1,1,0
65106.0,0,1,55,6,0,39,36,973.0,27.0,1.0,1.0,1,0,3
69969.0,0,0,64,3,0,49,306,1536.0,13.0,2.5,0.0,1,1,1
67433.0,0,2,51,4,0,62,348,992.0,28.0,1.0,2.0,1,0,1
77766.0,0,1,97,6,0,47,492,1529.0,34.0,2.0,1.0,1,1,3
74716.0,0,1,92,4,0,42,290,860.0,17.0,0.0,1.0,1,0,3
68118.0,0,1,51,6,0,51,254,928.0,23.0,0.0,1.0,0,0,1
55158.0,1,1,72,7,0,44,699,418.0,18.0,1.0,2.0,1,1,3
62972.0,0,1,39,6,0,59,695,587.0,16.0,1.0,1.0,1,2,1
74190.0,0,1,49,2,0,39,48,641.0,19.0,0.0,1.0,1,0,3
39356.0,1,1,21,6,0,38,102,23.0,4.0,1.0,2.0,1,0,0
76653.0,0,0,91,2,0,45,317,2279.0,23.0,2.0,0.0,1,0,3
35860.0,1,1,37,5,0,41,41,49.0,6.0,1.0,2.0,0,1,2
90687.0,0,0,98,2,0,31,403,1779.0,17.0,2.0,0.0,0,1,3
73450.0,0,0,85,3,0,32,206,1804.0,27.0,2.0,0.0,1,1,3
31454.0,1,1,40,8,0,54,358,48.0,8.0,0.0,2.0,1,0,0
47139.0,1,1,2,7,0,62,115,83.0,7.0,1.0,2.0,0,0,1
83829.0,0,0,78,1,0,39,264,1862.0,17.0,2.5,0.0,0,0,3
53378.0,1,1,41,8,0,51,643,793.0,29.0,1.0,2.0,1,1,1
19656.0,1,0,94,7,0,44,506,84.0,9.0,0.0,1.0,1,0,0
45579.0,0,1,10,6,0,66,313,183.0,10.0,0.0,1.0,1,1,1
85485.0,0,0,73,2,0,56,8,1383.0,19.0,0.0,0.0,0,2,1
55956.0,0,0,22,4,0,70,83,999.0,16.0,1.0,0.0,1,0,1
64191.0,0,1,30,3,0,51,523,825.0,24.0,0.0,1.0,0,1,1
38808.0,1,0,21,8,0,42,672,246.0,14.0,2.0,1.0,0,0,2
57183.0,1,1,51,8,0,48,467,610.0,25.0,0.0,2.0,1,1,1
23748.0,1,0,97,8,0,46,585,76.0,9.0,0.0,1.0,0,1,2
66303.0,0,1,56,8,0,43,488,1286.0,22.0,1.0,1.0,1,0,3
37368.0,1,0,4,6,0,39,195,30.0,4.0,1.0,1.0,1,1,0
40800.0,1,2,77,7,0,50,544,99.0,8.0,0.0,2.5,1,0,0
71847.0,0,0,95,3,0,36,646,1192.0,22.0,1.0,0.0,0,0,3
46149.0,0,1,36,5,0,39,212,362.0,18.0,0.0,1.0,1,0,0
78687.0,0,0,13,2,0,31,689,2130.0,19.0,2.0,0.0,1,0,3
49118.0,0,0,90,7,0,43,680,1229.0,28.0,2.5,0.0,0,2,2
37633.0,1,1,49,9,0,57,647,38.0,6.0,0.0,2.0,1,1,1
39767.0,0,0,18,8,0,63,343,485.0,17.0,0.0,0.0,1,1,1
26997.0,0,0,89,7,0,63,601,434.0,13.0,0.0,0.0,1,2,1
33986.0,1,0,43,7,0,44,472,44.0,5.0,0.0,1.0,0,0,2
57091.0,0,1,82,7,0,42,583,496.0,18.0,2.0,1.0,1,1,3
46831.0,1,1,84,4,0,45,386,78.0,7.0,0.0,2.0,1,2,0
83151.0,0,0,80,2,0,42,504,2346.0,23.0,2.5,0.0,1,1,3
52531.0,0,0,68,6,0,43,546,794.0,21.0,0.0,0.0,1,0,0
15759.0,0,0,12,7,0,58,297,17.0,4.0,0.0,0.0,1,0,0
22804.0,1,0,75,9,0,43,333,26.0,5.0,0.0,1.0,0,0,2
43050.0,1,0,10,5,0,41,103,76.0,8.0,0.0,1.0,1,2,0
42997.0,1,1,91,7,0,37,204,15.0,4.0,0.0,2.0,0,1,2
48918.0,1,1,21,4,0,51,78,62.0,7.0,0.0,2.0,0,1,2
60033.0,0,1,28,2,0,60,92,198.0,10.0,0.0,1.0,1,1,1
34043.0,1,0,97,9,0,36,247,49.0,5.0,0.0,1.0,1,1,0
57811.0,0,1,49,5,0,48,370,802.0,25.0,1.0,1.0,1,0,1
78569.0,0,0,14,1,0,68,130,1736.0,15.0,2.0,0.0,1,0,1
7500.0,1,1,5,6,0,36,549,57.0,10.0,0.0,2.0,0,0,2
118350.5,1,0,37,1,0,43,390,59.0,2.0,0.0,1.0,1,1,3
94384.0,0,0,62,2,0,61,482,2302.0,18.0,2.5,0.0,1,0,1
23148.0,0,0,83,7,0,29,131,37.0,6.0,0.0,0.0,1,2,0
44267.0,1,1,48,9,0,44,489,310.0,16.0,0.0,2.0,0,0,2
71626.0,0,0,94,3,0,35,605,1305.0,19.0,1.0,0.0,1,0,3
60894.0,0,1,61,7,0,48,366,832.0,26.0,0.0,1.0,1,0,1
50200.0,1,1,70,8,0,38,452,401.0,19.0,0.0,2.0,1,0,0
81051.0,0,0,43,2,0,49,37,1501.0,23.0,2.0,0.0,1,1,3
65169.0,0,0,23,6,0,32,166,1189.0,28.0,2.5,0.0,1,0,3
59868.0,0,1,37,6,0,42,342,1194.0,32.0,0.0,1.0,1,0,3
65695.0,0,1,50,4,0,54,149,656.0,21.0,0.0,1.0,1,1,1
64857.0,0,0,78,4,0,58,583,1540.0,23.0,0.0,0.0,0,1,1
45143.0,0,1,74,7,0,49,307,311.0,15.0,0.0,1.0,1,1,1
74805.0,0,1,14,2,0,59,235,820.0,26.0,0.0,1.0,1,2,1
59060.0,1,0,77,4,0,25,169,274.0,14.0,0.0,1.0,1,2,3
27238.0,1,1,39,9,0,52,435,57.0,9.0,0.0,2.0,0,1,2
47009.0,0,1,89,4,0,49,271,448.0,17.0,0.0,1.0,1,0,0
46094.0,1,1,62,7,0,41,19,44.0,5.0,0.0,2.0,1,2,0
40321.0,1,1,59,7,0,42,335,102.0,8.0,0.0,2.0,1,0,0
37235.0,1,0,68,4,0,30,148,61.0,5.0,0.0,1.0,1,0,0
81843.0,0,0,13,3,0,54,433,1643.0,27.0,0.0,0.0,1,1,1
46692.0,0,1,37,6,0,56,388,397.0,15.0,0.0,1.0,1,1,1
77382.0,0,1,36,1,0,46,173,1121.0,26.0,1.0,1.0,1,0,3
37774.0,2,0,28,9,0,37,664,473.0,16.0,2.0,2.0,0,0,2
18393.0,1,0,2,8,0,40,92,50.0,8.0,0.0,1.0,1,2,0
72828.0,0,1,17,7,0,52,500,1678.0,28.0,0.0,1.0,1,1,1
24711.0,0,0,86,7,0,32,72,58.0,7.0,0.0,0.0,1,0,0
45503.0,1,0,54,5,0,39,277,170.0,9.0,0.0,1.0,1,1,0
6560.0,0,0,2,13,0,32,199,373.0,2.0,0.0,0.0,0,1,2
71604.0,0,0,3,4,0,69,224,1196.0,17.0,2.0,0.0,1,1,1
27244.0,1,0,84,7,0,35,114,101.0,8.0,0.0,1.0,1,0,0
48752.0,1,1,8,9,0,45,564,316.0,17.0,1.0,2.0,1,0,0
71434.0,0,1,4,4,0,52,284,1400.0,21.0,2.0,1.0,1,0,1
90842.0,0,0,57,1,0,66,335,1424.0,27.0,0.0,0.0,0,0,1
88097.0,1,0,24,9,0,36,680,844.0,20.0,2.5,1.0,1,1,3
51948.0,0,1,51,5,0,39,285,311.0,13.0,0.0,1.0,1,0,0
71853.0,0,0,29,1,0,32,417,1149.0,17.0,0.0,0.0,1,0,3
35876.0,0,0,13,6,0,31,70,129.0,8.0,0.0,0.0,1,1,0
40049.0,0,1,23,6,0,62,256,32.0,5.0,0.0,1.0,0,0,1
39660.0,1,0,36,9,0,32,690,299.0,14.0,1.0,1.0,0,0,2
50127.0,0,1,88,6,0,52,31,320.0,13.0,1.0,1.0,1,0,1
43263.0,0,1,2,5,0,37,585,441.0,16.0,0.0,1.0,1,1,0
62845.0,1,1,3,8,0,65,636,1178.0,28.0,2.0,2.0,1,1,1
18929.0,0,0,15,6,0,24,498,85.0,6.0,0.0,0.0,1,0,0
24367.0,1,0,58,9,0,32,466,24.0,4.0,0.0,1.0,0,2,2
33249.0,1,0,11,6,0,39,494,112.0,8.0,0.0,1.0,0,0,2
26887.0,0,1,27,6,0,55,504,30.0,5.0,0.0,1.0,1,2,0
50150.0,0,0,32,5,0,31,374,410.0,16.0,0.0,0.0,1,1,0
62061.0,0,1,12,6,0,38,302,800.0,24.0,1.0,1.0,1,0,3
85696.0,0,0,88,1,0,52,422,1313.0,20.0,1.0,0.0,0,1,1
76542.0,0,0,91,2,0,58,456,1483.0,23.0,0.0,0.0,1,1,1
70515.0,0,0,12,2,0,21,251,1258.0,17.0,1.0,0.0,0,0,3
18227.0,1,0,21,8,0,27,598,28.0,4.0,0.0,1.0,1,0,0
69139.0,0,1,23,4,0,49,153,227.0,11.0,0.0,1.0,1,0,1
69109.0,0,0,10,4,0,32,597,1555.0,20.0,2.0,0.0,1,0,3
